campaign_id,content_id,channel,variant,utm_id,utm_source,utm_medium,utm_campaign,utm_content,landing_url,tracked_url
stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt_exp-project-spec-proj-opp-001-client-reporti-02,linkedin,challenger,stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,linkedin,paid_social,stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt-exp-project-spec-proj-opp-001-client-reporti-02_challenger,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_source=linkedin&utm_medium=paid_social&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_content=cnt-exp-project-spec-proj-opp-001-client-reporti-02_challenger
stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt_exp-project-spec-proj-opp-001-client-reporti-02,linkedin,control,stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,linkedin,paid_social,stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt-exp-project-spec-proj-opp-001-client-reporti-02_control,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_source=linkedin&utm_medium=paid_social&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_content=cnt-exp-project-spec-proj-opp-001-client-reporti-02_control
stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt_exp-project-spec-proj-opp-001-client-reporti-02,organic_search,challenger,stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,organic_search,organic,stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt-exp-project-spec-proj-opp-001-client-reporti-02_challenger,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_source=organic_search&utm_medium=organic&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_content=cnt-exp-project-spec-proj-opp-001-client-reporti-02_challenger
stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt_exp-project-spec-proj-opp-001-client-reporti-02,organic_search,control,stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,organic_search,organic,stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02,cnt-exp-project-spec-proj-opp-001-client-reporti-02_control,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_source=organic_search&utm_medium=organic&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-client-reporti-02&utm_content=cnt-exp-project-spec-proj-opp-001-client-reporti-02_control
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,email_nurture,challenger,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,email_nurture,email,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=email_nurture&utm_medium=email&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,email_nurture,control,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,email_nurture,email,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=email_nurture&utm_medium=email&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,linkedin,challenger,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,linkedin,paid_social,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=linkedin&utm_medium=paid_social&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,linkedin,control,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,linkedin,paid_social,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=linkedin&utm_medium=paid_social&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,organic_search,challenger,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,organic_search,organic,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=organic_search&utm_medium=organic&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_challenger
stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt_exp-project-spec-proj-opp-001-invoice-follow-03,organic_search,control,stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,organic_search,organic,stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03,cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json,https://operatorone.ai/Users/user/.openclaw/workspace/OperatorOne/workspaces/op1_product/research/landing_v1/landing_package.json?utm_id=stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_source=organic_search&utm_medium=organic&utm_campaign=stage3_stage3-cnt-exp-project-spec-proj-opp-001-invoice-follow-03&utm_content=cnt-exp-project-spec-proj-opp-001-invoice-follow-03_control
